TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,CustAccountBalance,TransactionDate,TransactionTime,TransactionAmount (INR)
T21373,C2224871,5/7/88,M,SONIPAT,6746.84,23/9/16,205126,300.0
T21374,C3938830,7/5/87,M,DUBAI,53713.84,23/9/16,203125,276.0
T21375,C7525241,24/9/90,M,NEW DELHI,22876.3,23/9/16,203139,440.0
T21376,C4424342,10/4/89,M,DELHI,2078.05,23/9/16,184827,657.3
T21377,C6532135,1/1/92,M,BAHADURGARH,3203.85,23/9/16,192131,500.0
T21378,C2965539,10/7/91,M,NEW DELHI,22878.14,23/9/16,191409,200.0
T21379,C5311475,20/7/74,F,GURGAON,174291.38,23/9/16,191800,1500.0
T21380,C3810971,15/11/75,F,BANGALORE,54766.03,23/9/16,191810,390.0
T21381,C2534050,29/10/84,M,CHENNAI,81869.64,23/9/16,121226,330.85
T21382,C4867335,13/1/65,F,KHARAGPUR,21459.1,23/9/16,132633,3405.0
T21383,C7716889,4/4/85,M,MUMBAI,52047.04,23/9/16,132938,733.42
T21384,C1912586,17/6/90,M,BHUBANESHWAR,16002.08,23/9/16,131417,10000.0
T21385,C2473126,2/2/80,F,MUMBAI,34128.38,23/9/16,120916,28.0
T21386,C2550473,1/8/82,M,HYDERABAD,74994.11,23/9/16,204741,1364.0
T21387,C7738037,27/3/92,M,DELHI,4.96,23/9/16,204744,200.0
T21388,C8210078,22/7/92,M,CHENNAI,8292.21,23/9/16,204746,450.0
T21389,C7629986,17/7/82,M,MURBAD RD KALYAN WEST,34317.87,23/9/16,203129,2075.0
T21390,C1975879,18/7/79,F,HYDERABAD,142.46,23/9/16,184415,2354.0
T21391,C7010725,27/10/85,M,KANNUR,7164.09,23/9/16,204126,649.0
T21392,C7279744,2/8/88,F,PUNE,55584.25,23/9/16,204653,640.0
T21393,C5524886,10/4/85,M,VADODARA,15913.86,23/9/16,203905,100.0
T21394,C3688057,16/3/91,M,GURGAON,142375.29,23/9/16,203910,863.0
T21395,C7327248,18/3/84,M,AHMEDABAD,3964.82,23/9/16,203915,500.0
T21396,C1822472,22/1/54,F,MUMBAI,1741015.08,23/9/16,202738,1415.0
T21397,C6442367,1/11/85,M,PUNE,26584.03,23/9/16,134922,488.0
T21398,C2710859,31/1/89,M,GURGAON,41379.45,23/9/16,203532,550.0
T21399,C7333178,21/6/95,F,NORBURY,753575.35,23/9/16,203745,999.0
T21400,C7023917,25/9/91,F,NAVI MUMBAI,4955.63,23/9/16,203745,880.0
T21401,C1528947,25/8/68,M,RAJAMUNDRY,92908.42,23/9/16,184826,200.0
T21402,C1825070,11/12/93,M,BANGALORE,227655.32,23/9/16,190416,1172.0
T21403,C4118257,26/2/81,M,HYDERABAD,2083.48,23/9/16,202939,2490.0
T21404,C1841779,8/1/91,M,MUMBAI,12450.75,23/9/16,115406,297.0
T21405,C1112313,3/7/74,M,KHORDHA,59527.08,23/9/16,211217,566.0
T21406,C1440652,1/1/1800,M,BANGALORE,254.21,23/9/16,210502,500.0
T21407,C6712664,4/1/94,F,DELHI,273452.12,23/9/16,190341,2480.0
T21408,C5541512,19/12/83,M,CHENNAI,264172.47,23/9/16,204429,215.0
T21409,C1316379,2/10/82,M,THANE,13504.55,23/9/16,204546,310.0
T21410,C1621540,18/12/70,M,PALAKKAD,192031.6,23/9/16,191310,795.0
T21411,C4120468,6/3/85,M,RAIPUR,9056.64,23/9/16,190232,180.0
T21412,C7111547,1/1/1800,M,NEW DELHI,1717.56,23/9/16,93428,190.0
T21413,C1840366,31/5/77,M,WARANGAL,32804.46,23/9/16,203239,200.0
T21414,C7482047,30/1/93,M,CHENNAI,13352.21,23/9/16,202702,2169.0
T21415,C7429973,11/9/85,F,DELHI,54857.26,23/9/16,204552,1590.0
T21416,C1024553,29/1/91,F,PANCHAYATH PATHANAMTHITTA,12148.98,23/9/16,120530,38.28
T21417,C2838319,5/3/94,M,BUDAUN,10919.0,23/9/16,140208,14.0
T21418,C6712881,11/10/89,M,NEW DELHI,9462.17,23/9/16,41000,60.0
T21419,C7335281,1/4/84,F,GURGAON,23225.53,23/9/16,205739,384.0
T21420,C3022721,11/1/89,M,GUWAHATI,24091.12,23/9/16,210035,116.16
T21421,C6827783,23/11/90,F,IMPHAL,800.96,23/9/16,190856,400.0
T21422,C2011066,26/8/77,M,VAPI,34661.24,23/9/16,191052,1000.0
T21423,C4932418,31/5/94,F,KASARAGOD,17854.17,23/9/16,204638,46.0
T21424,C5026778,10/11/88,M,GURGAON,21245.24,23/9/16,204110,620.0
T21425,C2336691,1/5/84,M,GURGAON,19739.95,23/9/16,112504,200.0
T21426,C1176422,21/3/80,F,PUNE,14088.72,23/9/16,120704,525.0
T21427,C4511636,17/3/84,M,BALGA,52910.12,23/9/16,120238,150.0
T21428,C1010249,9/4/90,F,FARIDABAD,20227.36,23/9/16,140118,263.0
T21429,C5913687,28/10/66,M,DWARKA (DELHI),26740.58,23/9/16,112052,5543.0
T21430,C2013323,20/6/86,M,JODHPUR,125846.77,23/9/16,211133,2536.0
T21431,C6622956,31/7/78,M,DELHI,97.06,23/9/16,211133,400.0
T21432,C8410176,25/5/69,F,MUMBAI,2282.2,23/9/16,204934,537.2
T21433,C3019879,6/1/76,M,GURGAON,254752.29,23/9/16,204934,600.0
T21434,C3612319,20/6/86,M,KARIMNAGAR,3252.58,23/9/16,203751,71.45
T21435,C7515089,18/4/90,M,BHIWANI,7945.68,23/9/16,203645,510.0
T21436,C7124566,20/7/89,F,HYDERABAD,18177.83,23/9/16,191722,260.0
T21437,C3334938,31/12/73,M,NORTH 24 PARGANAS,1.46,23/9/16,211926,356.0
T21438,C4410525,29/9/85,M,GURGAON,21734.43,23/9/16,120857,231.64
T21439,C6822629,25/9/85,M,DELHI,189581.64,23/9/16,133844,291.0
T21440,C3710472,1/1/1800,M,MUMBAI,599571.14,23/9/16,134331,8271.5
T21441,C2230179,12/4/87,M,BANGALORE,91248.4,23/9/16,134918,200.0
T21442,C5011558,24/8/76,M,NEW DELHI,38684.14,23/9/16,121254,500.0
T21443,C5817773,26/12/78,M,BANGALORE,32411.38,23/9/16,120922,900.0
T21444,C1414255,4/9/75,F,CHENNAI,11399.85,23/9/16,121043,1140.0
T21445,C4323914,27/8/85,F,GURGAON,11696.05,23/9/16,203009,808.0
T21446,C8661615,3/7/89,F,DELHI,676593.88,23/9/16,203018,1167.0
T21447,C3216267,25/6/82,M,LUDHIANA,18860.1,23/9/16,203451,1325.0
T21448,C6320218,20/2/94,F,CHENNAI,102288.18,23/9/16,190924,150.0
T21449,C2272349,1/5/79,F,BANGALORE,118389.02,23/9/16,190746,2049.0
T21450,C1740832,12/9/92,M,THANE,53211.81,23/9/16,190501,297.0
T21451,C3151323,24/9/86,M,BANGALURU,997809.44,23/9/16,190750,1371.0
T21452,C6787253,21/3/83,M,GHAZIABAD,395444.15,23/9/16,210027,7000.0
T21453,C6162063,29/10/92,M,DEHRADUN,4303.45,23/9/16,210916,243.0
T21454,C2342530,18/2/85,M,THANE,32.41,23/9/16,210919,300.0
T21455,C4012386,30/9/89,M,DELHI,43.46,23/9/16,210922,650.0
T21456,C7522192,23/7/85,F,LUCKNOW,16978.37,23/9/16,112430,300.0
T21457,C5417444,19/10/93,M,NOIDA,20769.1,23/9/16,135537,512.0
T21458,C5042713,23/11/75,M,NANDIVALI KALYAN EST,41004.35,23/9/16,204212,348.0
T21459,C2735312,7/1/92,F,LUDHIANA,6560.52,23/9/16,204423,32.0
T21460,C8938389,4/12/87,F,DELHI,5352.11,23/9/16,204425,100.0
T21461,C1417520,16/6/90,M,KOLKATA,1218.8,23/9/16,204425,791.0
T21462,C1226656,3/1/87,M,NASHIK,16775.05,23/9/16,204513,386.0
T21463,C8837245,18/10/81,M,ROURKELA,13073.49,23/9/16,204317,598.13
T21464,C7429626,13/8/79,M,GURGAON,71374.23,23/9/16,204848,843.0
T21465,C5214683,30/11/96,M,DELHI,632.53,23/9/16,204629,100.85
T21466,C8437058,1/9/87,M,NEW DELHI,21823.38,23/9/16,204938,208.0
T21467,C1913160,23/9/87,F,LUDHIANA,519579.79,23/9/16,211330,2202.0
T21468,C4757085,26/6/87,M,SAS NAGAR,637198.56,23/9/16,211616,718.0
T21469,C2823417,16/4/83,F,MUMBAI,16213.85,23/9/16,211623,168.26
T21470,C8420520,10/10/77,M,FARRUKHABAD,18.79,23/9/16,211515,110.0
T21471,C4223428,1/1/1800,M,BANGALORE,6845.26,23/9/16,84241,0.0
T21472,C8217587,23/3/76,M,GURGAON,1828694.68,23/9/16,133936,25.0
T21473,C3684513,25/4/94,F,BANGALORE,179.34,23/9/16,133937,50.0
T21474,C3815525,17/1/81,M,MUMBAI,16.3,23/9/16,134200,297.0
T21475,C4613687,4/4/91,M,PASCHIM MEDINIPUR,346.88,23/9/16,121412,501.0
T21476,C3326845,1/1/1800,M,KOLHAPUR,167341.27,23/9/16,190240,1155.0
T21477,C1828519,1/10/80,M,GHAZIABAD,20177.9,23/9/16,190439,1556.0
T21478,C3920675,15/7/77,M,NEW DELHI,56663.45,23/9/16,192115,99.0
T21479,C3343680,5/8/89,M,UDAIPUR,75.39,23/9/16,192406,60.0
T21480,C7485349,17/11/91,F,CHENNAI,39854.37,23/9/16,192255,1013.0
T21481,C2122824,1/1/1800,M,MOHALI,12312.0,23/9/16,192259,100.0
T21482,C6713828,1/1/1800,M,JAIPUR,440463.42,23/9/16,121434,12370.0
T21483,C7310366,30/3/90,M,THANE,22745.54,23/9/16,121537,1997.0
T21484,C1379832,24/6/79,F,MUMBAI,1016584.39,23/9/16,121542,900.0
T21485,C3611668,15/2/89,F,GHAZIABAD,9493.1,23/9/16,193318,125.0
T21486,C6741722,28/8/90,M,DHARUHERA,13003.72,23/9/16,193519,1010.0
T21487,C3941027,30/12/89,M,DELHI,2955.75,23/9/16,192417,350.0
T21488,C8019449,12/11/40,F,MUMBAI,460711.73,23/9/16,193346,4286.0
T21489,C8210047,31/10/91,M,DELHI,17594.07,23/9/16,193349,650.8
T21490,C5326588,11/8/84,M,PANAJI,30428.21,23/9/16,193400,3920.0
T21491,C3927314,1/1/1800,F,MUMBAI,424330.19,23/9/16,112434,893.0
T21492,C3920775,14/10/78,M,DELHI,35602.77,23/9/16,114437,500.0
T21493,C3128148,23/9/92,F,GURGAON,21936.41,23/9/16,121533,572.0
T21494,C7797271,1/6/64,M,PUNE,19657.28,23/9/16,193043,138.82
T21495,C3137549,11/4/66,M,THANE,90928.28,23/9/16,193044,1700.0
T21496,C5333492,16/6/90,M,BHIWANI,4227.49,23/9/16,192241,159.0
T21497,C2735259,30/12/96,M,ALWAR,39670.01,23/9/16,193630,110.0
T21498,C8424739,11/8/91,F,KANPUR,179848.2,23/9/16,194113,159.0
T21499,C6724648,16/11/81,F,GURGAON,151688.93,23/9/16,195823,1199.0
T21500,C7229138,1/1/1800,F,LUDHIANA,134320.69,23/9/16,115542,1256.8
T21501,C1726432,6/1/90,M,NEW DELHI,118.13,23/9/16,130749,500.0
T21502,C4231022,5/10/84,M,NEW DELHI,58763.93,23/9/16,124603,500.0
T21503,C6726231,22/4/77,F,DELHI,19148.75,23/9/16,115012,140.0
T21504,C8269550,8/8/97,M,SHIMOGA- DISTRICT,10.59,23/9/16,123118,30.0
T21505,C2020536,15/5/74,M,CHENNAI,85526.82,27/9/16,150945,1275.0
T21506,C5420451,3/9/77,F,MUMBAI,26872.89,27/9/16,145659,732.0
T21507,C2710445,12/8/91,F,PETROL BUNK VISAKHAPATNAM,3291.48,27/9/16,145951,271.0
T21508,C1251963,1/1/1800,M,SURAT,47789.26,27/9/16,145156,110.0
T21509,C2920632,11/4/79,M,BENGALURU,17020.79,27/9/16,143728,485.0
T21510,C2688130,25/10/78,M,GUWAHATI,750.92,27/9/16,143732,100.0
T21511,C1010977,26/3/85,M,NEW DELHI,11564.34,27/9/16,144550,800.0
T21512,C7139933,24/1/79,M,VISAKHAPATNAM,10269.47,27/9/16,143855,500.0
T21513,C4327279,2/2/86,M,BANGALORE,89043.1,23/9/16,191225,200.0
T21514,C1112647,17/10/88,F,DELHI,22109.4,23/9/16,192926,2865.0
T21515,C7634433,1/3/74,M,BANGALORE,19874.47,23/9/16,95332,500.0
T21516,C1728226,29/1/83,M,PUNE,35866.49,27/9/16,150847,223.0
T21517,C3911880,13/9/91,M,BANGALORE,10398.72,27/9/16,150927,1.0
T21518,C3517377,10/10/93,M,BANGALORE,9426.03,23/9/16,190637,200.0
T21519,C4123990,10/1/92,M,DELHI,56249.16,23/9/16,184225,50.0
T21520,C5127263,18/3/84,M,AHMEDABAD,3964.82,23/9/16,204124,500.0
T21521,C5666434,23/7/89,M,VARANASI,4063.84,23/9/16,204358,144.0
T21522,C8541549,11/4/84,F,BANGALORE,40741.23,23/9/16,204359,1558.0
T21523,C8733366,20/9/86,F,BANGALORE,102936.82,23/9/16,115946,799.0
T21524,C2615773,27/5/82,M,TRIVANDRUM,469.67,23/9/16,73702,20.0
T21525,C7187273,10/8/86,F,CHENNAI,63712.31,23/9/16,111106,200.0
T21526,C8042251,16/5/80,M,NAGPUR,12041.08,23/9/16,110622,154.0
T21527,C7937681,6/10/74,M,GURGAON,199907.75,23/9/16,110910,1810.0
T21528,C7627962,3/6/84,M,KANPUR NAGAR,31828.27,23/9/16,112941,848.65
T21529,C2637618,3/8/91,M,THANE,37886.28,23/9/16,190610,960.0
T21530,C8925175,24/1/84,M,HYDERABAD,4179.11,23/9/16,191743,200.0
T21531,C4642971,1/9/57,M,VISAKHAPATNAM,141126.35,23/9/16,191743,2549.0
T21532,C3610034,21/5/87,M,AHMEDABAD,7051.72,23/9/16,191744,20.0
T21533,C1190323,1/1/1800,M,NEW DELHI,6213.11,23/9/16,113752,4997.46
T21534,C3819019,25/2/85,M,FARIDABAD,671.45,23/9/16,113023,604.0
T21535,C7612065,1/6/86,F,GURGAON,21431.83,23/9/16,113036,348.0
T21536,C3732690,10/10/90,F,GURGAON,65263.97,23/9/16,120747,30.0
T21537,C6038753,10/6/86,F,MULUND EAST,87235.6,23/9/16,191128,603.0
T21538,C3117836,21/8/87,M,GURGAON,12941.75,23/9/16,191131,500.0
T21539,C2225842,18/5/64,M,MUMBAI,244537.92,23/9/16,191338,340.0
T21540,C3930827,10/9/76,M,NEW DELHI,1088.21,23/9/16,190721,25.0
T21541,C1394712,6/1/75,M,MUMBAI,79916.93,23/9/16,184425,2000.0
T21542,C5121030,6/7/96,M,FIROZABAD,1588.89,23/9/16,184430,50.0
T21543,C5333685,1/1/1800,M,MUMBAI,246686.06,23/9/16,184244,638.0
T21544,C1031044,21/7/86,M,MUMBAI,87450.08,23/9/16,185207,999.0
T21545,C1915182,22/5/81,F,NEW DELHI,529718.12,23/9/16,113155,250.0
T21546,C7915569,26/1/79,M,KOLKATA,7889.63,23/9/16,112550,19260.0
T21547,C3215447,30/7/87,F,MUMBAI,12434.15,23/9/16,111839,16.0
T21548,C1528819,9/4/87,M,MUMBAI,92960.14,23/9/16,184548,210.0
T21549,C1811672,13/10/88,M,GURGAON,66251.44,23/9/16,184757,250.0
T21550,C5738817,29/10/91,F,NAGAPATTINAM,42847.76,23/9/16,185557,595.0
T21551,C8236961,6/12/89,F,MUMBAI,142615.35,23/9/16,184649,155.0
T21552,C6016665,11/11/91,F,DELHI,51765.29,23/9/16,184747,549.19
T21553,C5041327,4/4/85,F,CHIKKABALLAPUR DIST,85952.86,23/9/16,184747,304.0
T21554,C5938468,17/5/92,M,AURANGABAD,2292.64,23/9/16,184943,1250.0
T21555,C5362414,3/1/78,M,BANGALORE,3244918.19,23/9/16,192635,17335.0
T21556,C3827967,19/6/94,M,RAJPURA,91396.67,23/9/16,111853,1092.0
T21557,C5242476,27/8/90,M,BANGALORE,35450.96,23/9/16,111726,1136.0
T21558,C7337076,1/1/84,M,KORAPUT,1481.88,23/9/16,114750,25.0
T21559,C8524214,2/3/95,F,MEDAK,3793.42,23/9/16,124339,24.0
T21560,C6889733,27/11/80,F,GURGAON,85432.77,23/9/16,185018,1903.65
T21561,C1814216,22/12/89,M,MOHALI,21508.33,23/9/16,192303,180.0
T21562,C5710024,28/5/92,M,GANDHINAGAR,144.57,23/9/16,121222,97.0
T21563,C1542589,13/5/83,M,HYDERABAD,52779.42,23/9/16,123515,364.3
T21564,C4824952,30/12/91,F,BILASPUR,19554.77,23/9/16,185856,612.0
T21565,C2241311,12/12/91,M,GHAZIABAD,10724.82,23/9/16,185947,200.0
T21566,C5023434,14/5/89,M,NELLORE,15619.66,23/9/16,185040,370.0
T21567,C2588871,21/1/87,F,GURGAON,146045.39,23/9/16,192208,238.0
T21568,C6838368,11/6/76,F,BANGALORE,20852.83,23/9/16,192147,5390.0
T21569,C5433373,31/1/88,M,NEW DELHI,13558.58,23/9/16,191931,100.0
T21570,C7516035,11/5/89,F,KOZHIKODE,3684.15,23/9/16,190550,154.0
T21571,C4326676,21/2/71,M,MUMBAI,27693.73,23/9/16,114438,656.0
T21572,C4014567,5/10/65,M,JAIPUR,97797.91,23/9/16,114652,2197.0
T21573,C4740862,21/3/87,F,THANE,92.57,23/9/16,115011,150.0
T21574,C3864918,1/4/91,F,NILGONDA,14140.74,23/9/16,112712,580.0
T21575,C1811682,12/5/83,M,GUNTUR,4469.76,23/9/16,122812,281.94
T21576,C1930840,20/9/90,F,MUMBAI,103006.5,23/9/16,115206,1799.0
T21577,C6773242,1/6/88,M,PARK PHASE 1 HINJEWADI PUNE,44721.35,23/9/16,120757,3425.41
T21578,C3723952,1/3/90,M,CHANDIGARH,163073.38,23/9/16,114916,194.0
T21579,C7911737,5/8/89,M,NEW DELHI,33414.87,23/9/16,123233,200.0
T21580,C6928182,13/2/80,M,NOIDA,21888.97,23/9/16,185137,464.0
T21581,C5619682,30/11/88,F,CHENNAI,19548.95,23/9/16,185119,3752.5
T21582,C5242580,27/8/83,F,GURGAON,37491.97,23/9/16,193352,1730.0
T21583,C8629746,15/9/97,F,PUNE,5735.93,23/9/16,191150,53.0
T21584,C6033915,30/5/87,F,BARIATU ROAD RANCHI,27412.77,23/9/16,190944,395.0
T21585,C1332372,14/2/80,M,NATHDWARA,9712.06,23/9/16,191127,20.0
T21586,C5033850,12/4/87,M,BISHALGARH,9963.78,23/9/16,115654,337.0
T21587,C2636828,9/11/84,F,MUMBAI,95895.14,23/9/16,122624,2924.0
T21588,C8122469,4/6/93,M,THANE,7027.26,23/9/16,115706,220.0
T21589,C3012828,7/9/81,F,BANGALORE,174175.13,23/9/16,120000,8030.0
T21590,C2339923,7/4/89,M,BIJNOR,10721.24,23/9/16,121317,30.0
T21591,C3057928,17/11/90,M,AMRITSAR,10537.76,23/9/16,120940,137.0
T21592,C4021970,1/1/1800,M,GHAZIABAD,4640.24,23/9/16,123448,2500.0
T21593,C1316457,2/7/90,M,DELHI,1430.26,23/9/16,190345,100.0
T21594,C6841466,2/10/71,M,BANGALORE,36787.84,23/9/16,190533,440.0
T21595,C5281548,2/4/91,M,GUNTUR,15552.41,23/9/16,191020,113.0
T21596,C8823853,1/11/89,M,GHAZIABAD,16391.91,23/9/16,120934,1698.0
T21597,C3916155,1/7/87,M,GHAZIABAD,27390.16,23/9/16,123533,1236.0
T21598,C2822372,11/10/94,F,GHAZIABAD,10056.47,23/9/16,121437,1200.0
T21599,C3141643,1/4/76,M,NEW DELHI,1127884.63,23/9/16,192828,27830.0
T21600,C4914649,31/8/90,M,FARIDABAD,53818.49,23/9/16,190347,255.0
T21601,C3433612,12/8/83,M,MUMBAI,2277.32,23/9/16,191747,610.36
T21602,C8331342,28/9/88,M,JAIPUR,174.77,23/9/16,194625,784.58
T21603,C8450111,28/11/90,M,MUMBAI,9103.15,23/9/16,112608,70.0
T21604,C5024187,8/1/92,M,BELGAUM,49.54,23/9/16,112611,314.08
T21605,C7430916,18/3/89,M,GREATER NOIDA,2203.84,23/9/16,121134,10.0
T21606,C3832369,1/7/47,M,NEW DELHI,187.48,23/9/16,121146,150.0
T21607,C2267352,10/1/87,M,LUDHIANA,262.84,23/9/16,115107,50.0
T21608,C1816812,17/1/92,M,GURGAON,16486.01,23/9/16,190416,1506.0
T21609,C8222259,7/5/78,M,NEW DELHI,292.63,23/9/16,190322,118.0
T21610,C3641477,2/10/71,M,BANGALORE,36787.84,23/9/16,190323,846.0
T21611,C4921540,1/1/87,M,BARAMATI,5363.63,23/9/16,194616,1050.0
T21612,C6415048,14/3/91,M,NEW DELHI,23.14,23/9/16,194618,225.0
T21613,C7015127,26/9/88,M,NEW DELHI,78003.52,23/9/16,191813,235.0
T21614,C2426570,11/8/84,M,PANAJI,30428.21,23/9/16,191740,898.0
T21615,C8926847,27/6/92,M,CACHAR,12.11,23/9/16,195751,67.0
T21616,C7211752,1/7/74,M,COTTON GREEN WEST MUMBAI,7424.6,23/9/16,200142,234.0
T21617,C9052644,8/10/81,M,AJMER,125485.66,23/9/16,120954,696.0
T21618,C5123459,17/4/51,M,CHANDIGARH,995375.6,23/9/16,120859,5000.0
T21619,C3117062,7/8/72,F,RANGA REDDY,69527.34,23/9/16,120931,425.82
T21620,C5221162,17/10/83,M,NEW DELHI,15111.11,23/9/16,120933,15260.0
T21621,C8420169,1/2/88,M,AMRITSAR,22441.66,23/9/16,123158,250.0
T21622,C1629038,16/8/95,F,DELHI,72063.11,23/9/16,123604,1553.1
T21623,C7835829,31/7/90,F,GURGAON,62693.18,23/9/16,115115,100.0
T21624,C1732119,1/1/92,M,BAHADURGARH,3203.85,23/9/16,191716,500.0
T21625,C3724191,11/5/91,F,NEW DELHI,33.52,23/9/16,190827,1794.0
T21626,C8140641,1/7/93,F,HYDERABAD,103.07,23/9/16,191138,180.0
T21627,C4535992,2/4/90,M,DELHI,212.88,23/9/16,190456,150.0
T21628,C6521427,,F,KOLKATA,643719.49,23/9/16,190520,2905.0
T21629,C8938951,26/6/89,F,BANGALORE,337.1,23/9/16,191222,1000.0
T21630,C3038287,28/1/90,M,SHILLLONG,10677.64,23/9/16,112315,28.0
T21631,C6022867,18/3/94,M,PALI,1253.71,23/9/16,14935,50.0
T21632,C8040244,12/12/50,M,MUMBAI,238214.05,23/9/16,94935,40.84
T21633,C5832822,12/9/81,M,BANGALORE,3235.75,23/9/16,123725,890.0
T21634,C4921154,30/1/71,F,NEW DELHI,77106.82,23/9/16,112612,4946.0
T21635,C1542466,26/1/74,F,NEW DELHI,3811.41,23/9/16,114345,8900.0
T21636,C4620772,16/4/78,M,NELLORE,40543.94,23/9/16,112754,445.0
T21637,C7888852,25/10/79,M,MUMBAI,9995.52,23/9/16,112530,620.0
T21638,C5319444,14/5/80,M,KOTA,13023.89,23/9/16,123431,500.0
T21639,C5824960,1/8/94,M,NEW DELHI,8192.99,23/9/16,122034,500.0
T21640,C1544121,5/5/89,M,GURGAON,59697.95,23/9/16,191832,198.86
T21641,C4228153,29/10/90,M,BANGALORE,94649.0,23/9/16,191833,390.0
T21642,C3631525,2/1/87,M,GURGAON,2805.16,23/9/16,191759,360.0
T21643,C8433670,1/1/1800,M,RD VILLAGE DUNDAHERA GURGAON,2403.84,23/9/16,192454,519.0
T21644,C1610214,9/9/90,M,MUMBAI,1713.64,23/9/16,192657,10.0
T21645,C3223730,7/1/76,F,KOLKATA,88424.09,23/9/16,121312,3440.0
T21646,C8136668,5/5/75,M,KOLKATA,87823.95,23/9/16,121901,1000.0
T21647,C4740332,28/6/87,M,SHAHJAHANPUR,17507.6,23/9/16,122650,13.0
T21648,C2227661,27/9/84,M,MUMBAI,114.22,23/9/16,115250,150.0
T21649,C2739035,18/5/90,M,AHMEDABAD,2479.31,23/9/16,195232,15000.0
T21650,C7241450,5/10/73,M,NOIDA,641044.5,23/9/16,195233,1095.31
T21651,C7941548,17/1/89,F,BAMBOLIM,14053.53,23/9/16,195407,983.0
T21652,C2315849,28/5/79,F,AGRA,36528.11,23/9/16,201122,1000.0
T21653,C8122966,3/7/85,F,BANGALORE,35026.25,23/9/16,200154,325.0
T21654,C6327553,15/4/92,M,BALLIA,7018.02,23/9/16,122758,40.0
T21655,C8960784,13/8/91,M,MOGRI,866.52,23/9/16,124808,100.0
T21656,C4987279,10/8/86,F,CHENNAI,63712.31,23/9/16,134128,100.0
T21657,C8415185,20/2/92,M,NEW DELHI,253453.24,23/9/16,121546,550.0
T21658,C1913429,28/8/86,M,NEW DELHI,325820.72,23/9/16,192402,200.0
T21659,C1935873,4/7/71,M,MUMBAI,1562597.72,23/9/16,193050,1490.0
T21660,C2335816,4/9/73,M,GURGAON,47009.63,23/9/16,193457,2030.0
T21661,C4029042,9/5/86,F,MUMBAI,8138.0,23/9/16,200535,450.0
T21662,C5640919,30/12/74,M,MUMBAI,275807.73,23/9/16,194721,998.0
T21663,C4579051,15/12/54,M,MUMBAI,12942.9,23/9/16,195735,235.0
T21664,C6938514,1/7/90,M,HOWRAH,16168.73,23/9/16,130536,32.0
T21665,C7332326,1/7/47,M,NEW DELHI,187.48,23/9/16,121546,120.0
T21666,C7930775,26/4/80,M,MUMBAI,40296.16,23/9/16,122358,2131.0
T21667,C8328540,13/4/83,F,INDORE,44096.77,23/9/16,122609,1200.0
T21668,C8949552,12/7/85,F,TRIPURA AGARTALA,63092.35,23/9/16,192326,606.9
T21669,C1332838,29/5/74,M,CHENNAI,7077.57,23/9/16,192235,471.0
T21670,C3220886,13/12/90,M,NORTH 24 PARGANAS,573.55,23/9/16,192445,100.0
T21671,C3223423,13/2/93,M,DELHI,173.88,23/9/16,192638,564.0
T21672,C3322866,2/7/89,M,BANGALORE,2748.71,23/9/16,202028,750.0
T21673,C8719335,26/8/83,F,BARIATU ROAD RANCHI RANCHI,15221.64,23/9/16,124849,1884.0
T21674,C3428792,18/1/81,F,MUMBAI,127701.8,23/9/16,125119,329.0
T21675,C1612886,7/5/58,F,GURGAON,6553.94,23/9/16,121910,1646.0
T21676,C9029323,1/1/82,M,HARIDWAR,3.77,27/9/16,140120,644.84
T21677,C5458367,1/1/1800,M,JAIPUR,158429.22,27/9/16,134403,600.0
T21678,C4759969,23/7/93,M,GURGAON,6088.47,23/9/16,200001,10.0
T21679,C8816166,1/1/88,M,BANGALORE,2099.43,23/9/16,195459,1198.0
T21680,C6189717,19/2/89,F,BAPAT MARG ELEPHISTONE RD W MUMBAI,722593.12,23/9/16,195500,203.0
T21681,C2158338,7/4/81,F,BANGALORE,26580.57,23/9/16,194254,1008.5
T21682,C4734560,2/2/86,M,RAIGARH,136549.13,23/9/16,194742,200.0
T21683,C4718378,10/12/70,F,BANGALORE,486416.74,23/9/16,194749,2935.0
T21684,C3622419,26/6/98,M,JAIPUR,18590.73,23/9/16,195234,100.0
T21685,C7836062,23/10/94,M,NEW DELHI,75559.13,23/9/16,203836,300.0
T21686,C8593482,7/11/92,M,CHENNAI,7123.08,27/9/16,134900,339.0
T21687,C6787116,25/2/76,M,NOIDA,61673.6,27/9/16,135433,510.0
T21688,C5936351,1/1/90,M,NASHIK,3997.14,27/9/16,135736,200.0
T21689,C2635119,8/5/93,M,FARIDABAD,4205.36,23/9/16,191226,50.0
T21690,C3511169,25/5/82,M,MUMBAI,671985.23,23/9/16,190439,4000.0
T21691,C2115033,15/2/83,M,AHMEDABAD,2997.45,23/9/16,120732,50.0
T21692,C8212190,1/1/1800,M,GHAZIABAD,11522.05,23/9/16,130607,300.0
T21693,C4015872,2/6/71,M,KOLKATA,8434.04,23/9/16,115646,500.0
T21694,C3566186,7/12/86,M,CHENNAI,269980.03,23/9/16,115655,352.0
T21695,C2235674,15/7/88,M,GURGAON,4096.59,23/9/16,120149,6948.0
T21696,C2638559,10/10/92,F,FIROZABAD,151907.55,23/9/16,190730,36414.0
T21697,C7740981,31/1/89,M,BANGALORE,6671.18,23/9/16,191111,100.0
